person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate
38,78000,MORTGAGE,8.0,EDUCATION,A,6250,0,0.08,false,16,6.76
38,37500,RENT,0.0,VENTURE,A,1375,0,0.04,false,11,6.91
38,37500,RENT,0.0,EDUCATION,A,1375,0,0.04,false,15,6.91
38,110000,RENT,5.0,HOMEIMPROVEMENT,A,20000,0,0.18,false,13,6.91
38,123600,MORTGAGE,16.0,EDUCATION,A,12000,0,0.1,false,14,6.92
38,78000,RENT,2.0,MEDICAL,A,6000,0,0.08,false,15,6.99
38,112224,MORTGAGE,5.0,EDUCATION,A,25000,0,0.22,false,13,6.99
38,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,0,0.08,false,16,6.99
38,48996,MORTGAGE,6.0,EDUCATION,A,5000,0,0.1,false,12,7.29
38,80000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000,0,0.13,false,16,7.29
38,12000,OWN,,DEBTCONSOLIDATION,A,4800,1,0.4,false,12,7.29
38,12000,OWN,,EDUCATION,A,4800,1,0.4,false,12,7.29
38,75996,MORTGAGE,12.0,DEBTCONSOLIDATION,A,3500,0,0.05,false,13,7.29
38,48000,MORTGAGE,6.0,PERSONAL,A,6200,0,0.13,false,14,7.29
38,35000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,13075,0,0.37,false,16,7.29
38,47000,RENT,2.0,VENTURE,A,3000,0,0.06,false,11,7.3284227324204556
38,85000,MORTGAGE,5.0,VENTURE,A,10000,0,0.12,false,12,7.3284227324204556
38,170000,RENT,0.0,VENTURE,A,5500,0,0.03,false,13,7.3284227324204556
38,50000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,3000,0,0.06,false,17,7.3284227324204556
38,90000,MORTGAGE,5.0,EDUCATION,A,25000,0,0.28,false,17,7.3284227324204556
38,117960,MORTGAGE,0.0,MEDICAL,A,12000,0,0.1,false,17,7.3284227324204556
38,100000,RENT,2.0,HOMEIMPROVEMENT,A,16000,0,0.16,false,11,7.3284227324204556
38,30000,RENT,6.0,DEBTCONSOLIDATION,A,8000,0,0.27,false,12,7.3284227324204556
38,84000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,10800,0,0.13,false,15,7.3284227324204556
38,30000,RENT,6.0,MEDICAL,A,8000,0,0.27,false,14,7.3284227324204556
38,61450,OWN,6.0,VENTURE,A,12500,0,0.2,false,16,7.49
38,40000,OWN,6.0,MEDICAL,A,9000,0,0.23,false,16,7.49
38,34800,MORTGAGE,2.0,PERSONAL,A,6250,0,0.18,false,16,7.49
38,55550,MORTGAGE,1.0,HOMEIMPROVEMENT,A,22500,0,0.41,false,12,7.49
38,43000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8250,0,0.19,false,12,7.51
38,49000,RENT,4.0,DEBTCONSOLIDATION,A,3000,0,0.06,false,13,7.51
38,30000,RENT,8.0,EDUCATION,A,10000,1,0.33,false,14,7.51
38,60000,MORTGAGE,9.0,VENTURE,A,10000,0,0.17,false,14,7.51
38,17108,MORTGAGE,7.0,EDUCATION,A,4375,1,0.26,false,17,7.51
38,70000,MORTGAGE,0.0,PERSONAL,A,9250,0,0.13,false,17,7.51
38,43000,OWN,5.0,VENTURE,A,10000,0,0.23,false,12,7.51
38,36500,RENT,3.0,EDUCATION,A,12000,1,0.33,false,11,7.51
38,45000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6375,0,0.14,false,16,7.51
38,35000,MORTGAGE,6.0,VENTURE,A,4800,0,0.14,false,14,7.51
38,64777,RENT,5.0,DEBTCONSOLIDATION,A,8500,0,0.13,false,13,7.51
38,17108,MORTGAGE,7.0,EDUCATION,A,4375,1,0.26,false,13,7.51
38,125000,RENT,0.0,EDUCATION,A,12000,0,0.1,false,14,7.66
38,55000,MORTGAGE,16.0,EDUCATION,A,11700,0,0.21,false,15,7.66
38,55000,MORTGAGE,16.0,DEBTCONSOLIDATION,A,11700,0,0.21,false,13,7.66
38,60000,MORTGAGE,,DEBTCONSOLIDATION,A,12000,0,0.2,false,15,7.66
38,200000,MORTGAGE,0.0,EDUCATION,A,3000,0,0.01,false,15,7.68
38,200000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3000,0,0.01,false,12,7.68
38,108000,MORTGAGE,7.0,VENTURE,A,4000,0,0.04,false,11,7.74
38,78000,MORTGAGE,19.0,VENTURE,A,4575,0,0.06,false,14,7.74
38,65000,RENT,2.0,VENTURE,A,7000,0,0.11,false,11,7.88
38,50000,RENT,5.0,VENTURE,A,4000,0,0.08,false,12,7.88
38,65000,RENT,2.0,MEDICAL,A,7000,0,0.11,false,17,7.88
38,64000,RENT,4.0,DEBTCONSOLIDATION,A,5000,0,0.08,false,16,7.88
38,62000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,15000,0,0.24,false,12,7.88
38,48000,OWN,,VENTURE,A,7600,0,0.16,false,11,7.88
38,52000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15250,0,0.29,false,15,7.88
38,200000,MORTGAGE,2.0,PERSONAL,A,25000,0,0.13,false,13,7.9
38,47000,RENT,4.0,DEBTCONSOLIDATION,A,16500,1,0.35,false,16,7.9
38,55000,OWN,5.0,HOMEIMPROVEMENT,A,15600,0,0.28,false,15,7.9
38,67200,MORTGAGE,11.0,EDUCATION,A,8000,0,0.12,false,11,7.9
38,34000,RENT,19.0,MEDICAL,A,6000,0,0.18,false,11,7.9
38,192000,MORTGAGE,22.0,HOMEIMPROVEMENT,A,5600,0,0.03,false,14,7.9
38,25000,RENT,1.0,EDUCATION,A,1000,0,0.04,false,16,8.0
38,28800,OWN,23.0,VENTURE,A,13000,0,0.45,false,12,8.32
38,33600,RENT,0.0,VENTURE,A,4800,0,0.14,false,11,8.49
38,110000,MORTGAGE,16.0,MEDICAL,A,3000,0,0.03,false,17,8.49
38,90000,RENT,2.0,MEDICAL,A,5000,0,0.06,false,15,8.49
38,81000,RENT,0.0,HOMEIMPROVEMENT,A,24000,0,0.3,false,13,8.49
38,48000,MORTGAGE,1.0,PERSONAL,A,18000,0,0.38,false,11,8.49
38,38000,RENT,3.0,DEBTCONSOLIDATION,A,10000,0,0.26,false,15,8.59
38,77250,OWN,4.0,VENTURE,A,3000,0,0.04,false,15,8.59
38,65000,OWN,12.0,HOMEIMPROVEMENT,B,3600,0,0.06,false,15,8.88
38,71000,RENT,14.0,MEDICAL,B,15000,0,0.21,false,15,8.88
38,47000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11000,0,0.23,false,16,8.9
38,151000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000,0,0.23,false,12,8.9
38,40246,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,0,0.3,false,15,8.9
38,32560,OWN,8.0,PERSONAL,A,6000,0,0.18,false,16,8.94
38,61000,RENT,0.0,EDUCATION,B,1000,0,0.02,false,12,9.45
38,61000,RENT,0.0,PERSONAL,B,1000,0,0.02,false,17,9.45
38,9732,RENT,9.0,EDUCATION,A,2200,1,0.23,false,17,9.63
38,64800,RENT,15.0,PERSONAL,B,7500,0,0.12,false,11,9.63
38,44000,MORTGAGE,3.0,PERSONAL,B,10000,0,0.23,false,17,9.63
38,95000,MORTGAGE,5.0,EDUCATION,A,4000,0,0.04,false,12,9.63
38,84000,MORTGAGE,5.0,VENTURE,B,15000,0,0.18,false,16,9.63
38,44000,OWN,2.0,VENTURE,B,7000,0,0.16,false,12,9.76
38,130000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,30000,0,0.23,false,11,9.91
38,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,30000,0,0.23,false,14,9.91
38,46000,RENT,1.0,MEDICAL,B,12000,0,0.26,false,16,9.91
38,140000,MORTGAGE,0.0,VENTURE,B,25000,0,0.18,false,13,9.99
38,35000,RENT,6.0,PERSONAL,B,5000,0,0.14,false,14,9.99
38,114000,MORTGAGE,22.0,DEBTCONSOLIDATION,B,19000,0,0.17,false,12,9.99
38,42000,OWN,2.0,EDUCATION,B,5600,0,0.13,false,14,9.99
38,175000,MORTGAGE,10.0,EDUCATION,B,21000,0,0.12,false,14,9.99
38,37200,RENT,1.0,DEBTCONSOLIDATION,B,5000,0,0.13,false,11,9.99
38,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,25000,0,0.18,false,12,9.99
38,30000,RENT,0.0,EDUCATION,B,5600,1,0.19,false,15,9.99
38,81000,OWN,4.0,EDUCATION,B,7000,0,0.09,false,11,9.99
38,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7500,0,0.05,false,13,10.0
38,107004,MORTGAGE,11.0,VENTURE,B,15000,0,0.14,false,16,10.0
38,120000,RENT,3.0,DEBTCONSOLIDATION,C,10000,0,0.08,true,12,10.28
38,65000,MORTGAGE,5.0,EDUCATION,B,15000,0,0.23,false,17,10.36
38,81000,MORTGAGE,0.0,EDUCATION,B,11000,0,0.14,false,14,10.36
38,81000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,11000,0,0.14,false,14,10.36
38,200000,RENT,4.0,HOMEIMPROVEMENT,B,21000,0,0.1,false,11,10.37
38,98000,MORTGAGE,7.0,MEDICAL,B,12000,0,0.12,false,17,10.37
38,100000,MORTGAGE,5.0,PERSONAL,B,5500,0,0.06,false,13,10.37
38,51000,RENT,3.0,HOMEIMPROVEMENT,B,17000,1,0.33,false,11,10.38
38,42000,RENT,3.0,PERSONAL,B,2000,0,0.05,false,17,10.38
38,36000,MORTGAGE,14.0,VENTURE,B,18000,0,0.5,false,13,10.38
38,92904,MORTGAGE,8.0,MEDICAL,B,5375,0,0.06,false,16,10.51
38,118000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,11400,0,0.1,false,12,10.59
38,118000,MORTGAGE,12.0,PERSONAL,B,11400,0,0.1,false,16,10.59
38,81000,RENT,7.0,DEBTCONSOLIDATION,B,18000,0,0.22,false,16,10.59
38,75000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,0,0.33,false,16,10.59
38,90000,MORTGAGE,14.0,VENTURE,B,21000,0,0.23,false,11,10.59
38,40000,RENT,19.0,VENTURE,B,12000,0,0.3,false,11,10.59
38,62000,RENT,5.0,EDUCATION,B,7000,0,0.11,false,14,10.62
38,65000,OWN,3.0,PERSONAL,B,8000,0,0.12,false,14,10.62
38,306000,MORTGAGE,9.0,VENTURE,B,15000,0,0.05,false,17,10.62
38,77000,RENT,9.0,VENTURE,B,18000,0,0.23,false,11,10.65
38,48000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,7800,0,0.16,false,12,10.65
38,24000,RENT,5.0,MEDICAL,B,7200,0,0.3,false,14,10.65
38,48000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,5000,0,0.1,false,16,10.65
38,42000,MORTGAGE,5.0,PERSONAL,B,4000,0,0.1,false,12,10.74
38,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,11000,0,0.08,false,11,10.74
38,56524,RENT,16.0,HOMEIMPROVEMENT,B,22000,1,0.39,false,15,10.75
38,117400,MORTGAGE,7.0,PERSONAL,B,16000,0,0.14,false,16,10.75
38,140000,MORTGAGE,2.0,MEDICAL,B,8000,0,0.06,false,14,10.95
38,80000,RENT,9.0,PERSONAL,B,2500,0,0.03,false,13,10.99
38,52000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,5000,0,0.1,false,15,10.99
38,85000,MORTGAGE,4.0,PERSONAL,B,6000,0,0.07,false,14,10.99
38,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8000,0,0.13,false,13,10.99
38,80000,RENT,9.0,EDUCATION,B,2500,0,0.03,false,13,10.99
38,57600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9000,0,0.16,false,12,10.99
38,20004,OWN,2.0,HOMEIMPROVEMENT,B,6250,0,0.31,false,15,10.995755596015883
38,34000,RENT,4.0,MEDICAL,B,5750,0,0.17,false,16,10.995755596015883
38,24996,RENT,2.0,MEDICAL,B,3000,1,0.12,false,13,10.995755596015883
38,62000,RENT,3.0,DEBTCONSOLIDATION,B,12000,0,0.19,false,16,10.995755596015883
38,42000,RENT,0.0,DEBTCONSOLIDATION,B,4600,0,0.11,false,16,10.995755596015883
38,50000,MORTGAGE,8.0,PERSONAL,B,10000,0,0.2,false,15,10.995755596015883
38,120000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24250,0,0.2,false,12,10.995755596015883
38,53052,RENT,0.0,MEDICAL,B,8000,0,0.15,false,13,10.995755596015883
38,67870,MORTGAGE,6.0,MEDICAL,B,5000,0,0.07,false,13,10.995755596015883
38,42000,RENT,0.0,PERSONAL,B,4600,0,0.11,false,17,10.995755596015883
38,20004,OWN,2.0,PERSONAL,B,6250,0,0.31,false,12,10.995755596015883
38,53052,RENT,0.0,EDUCATION,B,8000,0,0.15,false,15,10.995755596015883
38,87000,RENT,3.0,HOMEIMPROVEMENT,B,24250,0,0.28,false,12,10.995755596015883
38,67870,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,0,0.07,false,15,10.995755596015883
38,48000,RENT,7.0,MEDICAL,B,6000,0,0.13,false,17,10.995755596015883
38,89000,MORTGAGE,11.0,EDUCATION,B,10000,0,0.11,false,13,10.995755596015883
38,55000,RENT,0.0,EDUCATION,C,6500,0,0.12,true,12,11.03
38,35000,RENT,0.0,DEBTCONSOLIDATION,B,5600,0,0.16,false,17,11.11
38,64700,RENT,5.0,DEBTCONSOLIDATION,B,20000,1,0.31,false,13,11.11
38,35000,RENT,0.0,PERSONAL,B,5600,0,0.16,false,11,11.11
38,40000,RENT,0.0,PERSONAL,B,9600,0,0.24,false,11,11.11
38,81120,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8000,0,0.1,false,12,11.12
38,85000,RENT,9.0,MEDICAL,B,10000,0,0.12,false,12,11.12
38,150000,MORTGAGE,5.0,MEDICAL,B,12000,0,0.08,false,17,11.14
38,30000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,0,0.33,true,14,11.22
38,30000,MORTGAGE,8.0,PERSONAL,C,10000,0,0.33,true,17,11.22
38,175000,MORTGAGE,21.0,VENTURE,B,10000,0,0.06,false,17,11.26
38,74000,RENT,21.0,DEBTCONSOLIDATION,B,4000,0,0.05,false,14,11.26
38,112000,RENT,2.0,VENTURE,B,10000,0,0.09,false,15,11.26
38,36000,RENT,13.0,EDUCATION,B,7500,0,0.21,false,13,11.36
38,63500,OWN,3.0,EDUCATION,B,2400,0,0.04,false,12,11.36
38,32000,RENT,0.0,DEBTCONSOLIDATION,B,6000,1,0.19,false,16,11.36
38,75000,MORTGAGE,13.0,VENTURE,B,20000,0,0.27,false,11,11.36
38,55000,RENT,2.0,PERSONAL,B,14000,0,0.25,false,14,11.48
38,200000,MORTGAGE,0.0,MEDICAL,B,20000,0,0.1,false,11,11.48
38,55000,RENT,2.0,HOMEIMPROVEMENT,B,14000,0,0.25,false,16,11.48
38,200000,MORTGAGE,0.0,PERSONAL,B,20000,0,0.1,false,15,11.48
38,50400,RENT,5.0,DEBTCONSOLIDATION,B,10100,0,0.2,false,16,11.49
38,80000,RENT,0.0,EDUCATION,B,1500,0,0.02,false,16,11.49
38,45000,RENT,1.0,EDUCATION,B,4000,1,0.09,false,15,11.49
38,40000,RENT,5.0,MEDICAL,B,4000,0,0.1,false,12,11.49
38,45000,RENT,6.0,EDUCATION,B,6000,0,0.13,false,12,11.71
38,35427,RENT,3.0,PERSONAL,C,5950,0,0.17,true,11,11.72
38,80000,RENT,17.0,PERSONAL,B,6000,0,0.07,false,12,11.83
38,150000,OWN,0.0,VENTURE,B,24000,0,0.16,false,13,11.83
38,43000,RENT,4.0,DEBTCONSOLIDATION,B,3500,0,0.08,false,12,11.83
38,36000,RENT,10.0,MEDICAL,B,9000,0,0.25,false,11,11.83
38,65004,RENT,1.0,DEBTCONSOLIDATION,B,8000,0,0.12,false,11,11.83
38,90000,MORTGAGE,9.0,EDUCATION,B,9300,0,0.1,false,17,11.83
38,18720,OWN,22.0,VENTURE,B,2500,0,0.13,false,15,11.86
38,50000,MORTGAGE,4.0,VENTURE,B,10000,0,0.2,false,11,11.86
38,18720,OWN,22.0,VENTURE,B,2500,0,0.13,false,16,11.86
38,85000,RENT,1.0,VENTURE,B,14400,0,0.17,false,14,11.99
38,60000,MORTGAGE,22.0,VENTURE,B,2700,0,0.04,false,15,11.99
38,49000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,7250,0,0.15,false,11,11.99
38,110000,MORTGAGE,5.0,MEDICAL,B,16000,0,0.15,false,13,11.99
38,110000,MORTGAGE,5.0,PERSONAL,B,16000,0,0.15,false,17,11.99
38,82000,OWN,4.0,HOMEIMPROVEMENT,B,10000,0,0.12,false,13,11.99
38,100280,MORTGAGE,1.0,VENTURE,B,17850,0,0.18,false,17,11.99
38,202000,MORTGAGE,2.0,VENTURE,C,15000,0,0.07,false,13,12.04
38,140000,OWN,13.0,VENTURE,B,24000,0,0.17,false,15,12.18
38,72000,MORTGAGE,2.0,PERSONAL,B,8000,0,0.11,false,14,12.21
38,36156,MORTGAGE,1.0,HOMEIMPROVEMENT,B,8500,0,0.24,false,16,12.21
38,40000,MORTGAGE,4.0,PERSONAL,B,4000,0,0.1,false,13,12.21
38,70000,RENT,3.0,DEBTCONSOLIDATION,B,10800,0,0.15,false,16,12.21
38,65000,RENT,6.0,PERSONAL,C,7500,0,0.12,true,13,12.29
38,70000,RENT,2.0,MEDICAL,B,5000,0,0.07,false,11,12.42
38,40000,RENT,4.0,EDUCATION,B,18225,1,0.46,false,17,12.42
38,85900,RENT,6.0,DEBTCONSOLIDATION,B,10000,0,0.12,false,13,12.53
38,23868,MORTGAGE,0.0,HOMEIMPROVEMENT,B,7750,1,0.32,false,14,12.53
38,51504,RENT,3.0,VENTURE,C,10500,0,0.2,false,17,12.53
38,20640,RENT,2.0,MEDICAL,C,3500,0,0.17,true,16,12.61
38,20640,RENT,2.0,DEBTCONSOLIDATION,C,3500,0,0.17,true,12,12.61
38,91200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000,0,0.1,false,16,12.68
38,72900,RENT,3.0,PERSONAL,C,15000,0,0.21,false,12,12.68
38,22000,RENT,2.0,VENTURE,C,4000,0,0.18,true,12,12.68
38,91200,MORTGAGE,0.0,EDUCATION,C,9000,0,0.1,false,11,12.68
38,45000,RENT,1.0,MEDICAL,C,5000,0,0.11,true,13,12.68
38,90000,MORTGAGE,9.0,PERSONAL,C,14000,0,0.16,true,12,12.73
38,26400,OWN,,HOMEIMPROVEMENT,C,4750,0,0.18,true,14,12.73
38,30120,RENT,1.0,HOMEIMPROVEMENT,D,14400,1,0.48,true,17,12.8
38,74000,RENT,9.0,MEDICAL,C,9000,0,0.12,true,15,12.84
38,74000,RENT,9.0,EDUCATION,C,9000,0,0.12,false,12,12.84
38,36400,RENT,1.0,PERSONAL,C,6000,0,0.16,true,17,12.87
38,66000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,5000,1,0.08,false,16,12.92
38,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,5000,0,0.07,false,16,12.92
38,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4000,0,0.05,true,13,12.98
38,110000,OWN,6.0,VENTURE,C,12000,0,0.11,false,11,12.99
38,110000,OWN,6.0,PERSONAL,C,12000,0,0.11,true,11,12.99
38,106000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000,0,0.05,true,12,12.99
38,124499,RENT,3.0,EDUCATION,C,25000,0,0.2,false,13,13.06
38,36000,RENT,1.0,MEDICAL,C,8400,0,0.23,false,16,13.22
38,48300,RENT,3.0,MEDICAL,C,14000,0,0.29,true,14,13.22
38,55000,MORTGAGE,3.0,MEDICAL,C,14000,0,0.25,false,13,13.22
38,60000,RENT,0.0,VENTURE,C,16000,0,0.27,false,14,13.22
38,39500,RENT,4.0,MEDICAL,C,5000,0,0.13,false,14,13.22
38,18000,RENT,4.0,PERSONAL,C,3000,1,0.17,false,17,13.23
38,16500,OWN,1.0,VENTURE,C,2000,0,0.12,false,11,13.23
38,18000,RENT,4.0,EDUCATION,C,3000,1,0.17,true,14,13.23
38,100000,RENT,0.0,DEBTCONSOLIDATION,C,14000,0,0.14,true,14,13.23
38,49853,MORTGAGE,19.0,EDUCATION,D,12000,0,0.24,true,11,13.3
38,47000,RENT,4.0,PERSONAL,C,7000,0,0.15,true,13,13.35
38,53712,MORTGAGE,7.0,VENTURE,C,4000,0,0.07,true,12,13.43
38,21000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,3000,0,0.14,true,17,13.43
38,65000,RENT,4.0,HOMEIMPROVEMENT,C,4500,0,0.07,false,12,13.43
38,26000,RENT,0.0,VENTURE,C,5200,0,0.2,false,15,13.43
38,34296,OWN,1.0,MEDICAL,C,12000,0,0.35,true,12,13.464579101394358
38,30000,RENT,2.0,DEBTCONSOLIDATION,C,2200,0,0.07,true,11,13.464579101394358
38,50000,RENT,5.0,PERSONAL,C,10000,0,0.2,false,13,13.464579101394358
38,47004,RENT,2.0,MEDICAL,C,4775,0,0.1,false,13,13.464579101394358
38,47004,RENT,2.0,VENTURE,C,4775,0,0.1,true,14,13.464579101394358
38,24000,RENT,3.0,MEDICAL,C,3000,0,0.13,true,16,13.464579101394358
38,30000,RENT,2.0,PERSONAL,C,2200,0,0.07,true,15,13.464579101394358
38,17760,OWN,,MEDICAL,C,2800,1,0.16,false,16,13.464579101394358
38,313000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,21600,0,0.07,true,16,13.464579101394358
38,26300,RENT,1.0,DEBTCONSOLIDATION,C,7500,1,0.29,false,12,13.47
38,28584,RENT,4.0,EDUCATION,C,5400,0,0.19,false,11,13.47
38,37500,OTHER,0.0,EDUCATION,C,12000,1,0.32,true,16,13.47
38,95000,RENT,9.0,MEDICAL,C,5000,0,0.05,true,16,13.48
38,23000,RENT,4.0,EDUCATION,C,10000,1,0.43,true,16,13.48
38,42552,RENT,3.0,PERSONAL,C,8400,0,0.2,false,14,13.49
38,62691,OWN,17.0,VENTURE,C,6000,0,0.1,true,13,13.49
38,72000,MORTGAGE,10.0,EDUCATION,C,15000,0,0.21,false,17,13.49
38,65000,MORTGAGE,7.0,MEDICAL,C,10000,0,0.15,false,12,13.49
38,31200,MORTGAGE,6.0,VENTURE,C,5850,0,0.19,true,11,13.49
38,108000,RENT,6.0,HOMEIMPROVEMENT,C,11000,0,0.1,false,12,13.49
38,60000,RENT,0.0,HOMEIMPROVEMENT,C,6000,0,0.1,true,15,13.57
38,41280,RENT,3.0,DEBTCONSOLIDATION,C,6000,0,0.15,true,17,13.61
38,30000,RENT,5.0,VENTURE,C,5000,0,0.17,true,11,13.61
38,50004,RENT,2.0,HOMEIMPROVEMENT,C,6000,0,0.12,true,11,13.79
38,59000,RENT,5.0,VENTURE,C,14000,1,0.24,false,14,13.8
38,30132,RENT,,MEDICAL,C,3000,1,0.1,true,14,13.85
38,30132,RENT,,EDUCATION,C,3000,1,0.1,false,14,13.85
38,80000,MORTGAGE,2.0,MEDICAL,C,5000,0,0.06,false,15,13.85
38,50000,RENT,8.0,MEDICAL,C,20000,1,0.4,false,14,13.85
38,60000,RENT,2.0,PERSONAL,C,24000,1,0.4,false,16,13.85
38,65000,MORTGAGE,6.0,PERSONAL,C,11500,0,0.18,false,14,13.92
38,27500,MORTGAGE,5.0,MEDICAL,C,4700,0,0.17,false,13,13.92
38,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9600,0,0.11,true,17,13.92
38,65000,MORTGAGE,6.0,MEDICAL,C,11500,0,0.18,false,16,13.92
38,37440,RENT,14.0,VENTURE,C,19750,1,0.53,false,16,13.92
38,34000,OWN,,HOMEIMPROVEMENT,C,11000,0,0.32,true,17,13.98
38,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,6000,0,0.17,false,16,13.99
38,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000,0,0.17,true,12,13.99
38,140000,MORTGAGE,1.0,PERSONAL,D,10000,0,0.07,false,16,14.09
38,24000,RENT,0.0,HOMEIMPROVEMENT,D,4400,1,0.18,false,14,14.09
38,22000,RENT,2.0,DEBTCONSOLIDATION,C,2350,0,0.11,true,16,14.17
38,30500,RENT,8.0,EDUCATION,C,10000,1,0.33,false,12,14.22
38,96000,MORTGAGE,0.0,PERSONAL,C,1500,0,0.02,false,14,14.26
38,117000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,10700,0,0.09,true,14,14.27
38,81000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000,0,0.12,false,11,14.27
38,81000,MORTGAGE,3.0,PERSONAL,C,10000,0,0.12,true,16,14.27
38,74237,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18000,0,0.24,false,17,14.35
38,103970,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,0,0.14,true,14,14.35
38,74237,MORTGAGE,4.0,PERSONAL,C,18000,0,0.24,true,15,14.35
38,34000,RENT,8.0,MEDICAL,D,9500,1,0.28,false,15,14.46
38,27600,RENT,3.0,MEDICAL,D,5000,1,0.18,true,16,14.59
38,25200,RENT,0.0,DEBTCONSOLIDATION,D,6000,1,0.24,false,12,14.59
38,66690,RENT,12.0,EDUCATION,D,20000,0,0.3,false,14,14.59
38,30000,RENT,0.0,PERSONAL,D,15000,1,0.5,true,15,14.61
38,34800,RENT,1.0,DEBTCONSOLIDATION,C,2100,0,0.06,false,13,14.72
38,60000,RENT,3.0,EDUCATION,C,5000,0,0.08,true,17,14.79
38,56100,MORTGAGE,4.0,MEDICAL,C,6100,1,0.09,true,14,14.79
38,59475,MORTGAGE,10.0,MEDICAL,D,18125,1,0.26,true,13,14.84
38,75971,MORTGAGE,10.0,HOMEIMPROVEMENT,D,18125,0,0.24,true,12,14.84
38,83000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,24000,1,0.29,true,12,14.91
38,60000,OWN,2.0,VENTURE,D,6000,0,0.1,true,14,14.96
38,99996,OWN,22.0,HOMEIMPROVEMENT,D,25000,0,0.25,true,13,14.96
38,48384,RENT,4.0,MEDICAL,D,19000,1,0.39,true,16,14.96
38,60000,OWN,2.0,PERSONAL,D,6000,0,0.1,false,11,14.96
38,99996,OWN,22.0,MEDICAL,D,25000,0,0.25,false,11,14.96
38,120000,OWN,11.0,VENTURE,D,23600,0,0.2,true,13,14.96
38,50000,MORTGAGE,6.0,PERSONAL,D,3000,0,0.06,false,12,15.05
38,108000,RENT,3.0,PERSONAL,D,5000,1,0.05,true,17,15.21
38,48000,MORTGAGE,23.0,MEDICAL,D,9000,1,0.19,true,15,15.21
38,52000,OWN,3.0,PERSONAL,D,8000,0,0.15,false,13,15.21
38,21600,OWN,1.0,EDUCATION,C,4750,0,0.22,true,16,15.23
38,78000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,1,0.19,false,17,15.27
38,94000,RENT,3.0,PERSONAL,D,5000,0,0.05,true,16,15.33
38,54400,RENT,5.0,MEDICAL,D,10000,1,0.16,true,15,15.33
38,67000,RENT,6.0,HOMEIMPROVEMENT,D,13000,0,0.19,false,17,15.36069809610154
38,54000,RENT,2.0,MEDICAL,D,14000,1,0.26,false,17,15.36069809610154
38,124000,MORTGAGE,8.0,VENTURE,D,12000,0,0.1,false,16,15.36069809610154
38,126000,MORTGAGE,3.0,EDUCATION,D,2400,0,0.02,true,14,15.36069809610154
38,29000,RENT,2.0,DEBTCONSOLIDATION,D,10000,1,0.34,false,16,15.36069809610154
38,126000,MORTGAGE,3.0,VENTURE,D,2400,0,0.02,false,14,15.36069809610154
